2022-04-20 00:02:40,962 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:02:41,260 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:02:41,261 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:02:41,261 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:02:41,262 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:02:41,263 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:02:54,824 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:02:55,109 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:02:55,110 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:02:55,110 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:02:55,111 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:02:55,112 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:03:27,240 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:03:27,523 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:03:27,523 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:03:27,523 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:03:27,524 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:03:27,525 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:09:08,014 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:09:08,297 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:09:08,298 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:09:08,299 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:09:08,299 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:09:08,300 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:09:27,520 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:09:27,804 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:09:27,805 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:09:27,805 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:09:27,806 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:09:27,806 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:09:38,130 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:09:38,411 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:09:38,411 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:09:38,411 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:09:38,412 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:09:38,413 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:10:00,153 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:10:00,436 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:10:00,437 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:10:00,437 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:10:00,438 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:10:00,438 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:10:11,810 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/author/author_id/43461712600
2022-04-20 00:10:12,801 - elsapy.elsentity - INFO - Data loaded for https://api.elsevier.com/content/author/author_id/43461712600
2022-04-20 00:10:13,810 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?query=AU-ID%2843461712600%29
2022-04-20 00:10:15,988 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=25&count=25&query=AU-ID%2843461712600%29
2022-04-20 00:10:17,686 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=50&count=25&query=AU-ID%2843461712600%29
2022-04-20 00:10:19,847 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=75&count=25&query=AU-ID%2843461712600%29
2022-04-20 00:10:20,757 - elsapy.utils - INFO - Converting prism:coverDate
2022-04-20 00:10:21,762 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/abstract/scopus_id/85124808238
2022-04-20 00:10:22,173 - elsapy.elsentity - INFO - Data loaded for https://api.elsevier.com/content/abstract/scopus_id/85124808238
2022-04-20 00:10:22,178 - elsapy.elsentity - INFO - Wrote https://api.elsevier.com/content/abstract/scopus_id/85124808238 to file
2022-04-20 00:10:23,183 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/article/doi/10.1109/WEEF/GEDC53299.2021.9657160
2022-04-20 00:10:23,941 - elsapy.elsentity - WARNING - HTTP 404 Error from https://api.elsevier.com/content/article/doi/10.1109/WEEF/GEDC53299.2021.9657160
and using headers {'X-ELS-APIKey': '5993bfc49e0c6e07aa0265dc6578be84', 'User-Agent': 'elsapy-v0.5.0', 'Accept': 'application/json'}:
{"service-error":{"status":{"statusCode":"RESOURCE_NOT_FOUND","statusText":"The resource specified cannot be found."}}}
2022-04-20 00:10:32,501 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/author/author_id/6602800488
2022-04-20 00:10:33,274 - elsapy.elsentity - INFO - Data loaded for https://api.elsevier.com/content/author/author_id/6602800488
2022-04-20 00:10:34,277 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?query=AU-ID%286602800488%29
2022-04-20 00:10:36,484 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=25&count=25&query=AU-ID%286602800488%29
2022-04-20 00:10:38,661 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=50&count=25&query=AU-ID%286602800488%29
2022-04-20 00:10:41,129 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=75&count=25&query=AU-ID%286602800488%29
2022-04-20 00:10:42,735 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=100&count=25&query=AU-ID%286602800488%29
2022-04-20 00:10:44,621 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=125&count=25&query=AU-ID%286602800488%29
2022-04-20 00:10:45,843 - elsapy.utils - INFO - Converting prism:coverDate
2022-04-20 00:10:46,846 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/abstract/scopus_id/85127229981
2022-04-20 00:10:47,387 - elsapy.elsentity - INFO - Data loaded for https://api.elsevier.com/content/abstract/scopus_id/85127229981
2022-04-20 00:10:47,396 - elsapy.elsentity - INFO - Wrote https://api.elsevier.com/content/abstract/scopus_id/85127229981 to file
2022-04-20 00:10:48,391 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/article/doi/10.3390/electronics11071029
2022-04-20 00:10:48,732 - elsapy.elsentity - WARNING - HTTP 404 Error from https://api.elsevier.com/content/article/doi/10.3390/electronics11071029
and using headers {'X-ELS-APIKey': '5993bfc49e0c6e07aa0265dc6578be84', 'User-Agent': 'elsapy-v0.5.0', 'Accept': 'application/json'}:
{"service-error":{"status":{"statusCode":"RESOURCE_NOT_FOUND","statusText":"The resource specified cannot be found."}}}
2022-04-20 00:11:53,103 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:11:53,384 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:11:53,385 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:11:53,385 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:11:53,386 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:11:53,386 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:12:04,735 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:12:05,026 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:12:05,027 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:12:05,027 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:12:05,028 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:12:05,029 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:12:07,098 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:12:07,380 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:12:07,380 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:12:07,381 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:12:07,382 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:12:07,382 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:12:38,420 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:12:38,700 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:12:38,700 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:12:38,700 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:12:38,701 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:12:38,702 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:16:55,882 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:16:56,167 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:16:56,168 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:16:56,169 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:16:56,169 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:16:56,170 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:17:03,418 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:17:03,697 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:17:03,698 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:17:03,698 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:17:03,699 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:17:03,700 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:18:07,933 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:18:08,240 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:18:08,241 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:18:08,242 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:18:08,242 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:18:08,243 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:18:13,470 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:18:13,749 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:18:13,750 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:18:13,750 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:18:13,751 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:18:13,752 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:18:24,177 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:18:24,494 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:18:24,495 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:18:24,496 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:18:24,496 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:18:24,497 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:18:52,746 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:18:53,029 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:18:53,029 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:18:53,030 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:18:53,031 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:18:53,031 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:19:26,173 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:19:26,476 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:19:26,477 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:19:26,477 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:19:26,478 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:19:26,478 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:19:54,431 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:19:54,723 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:19:54,724 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:19:54,725 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:19:54,725 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:19:54,726 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:22:35,637 - elsapy.elsclient - INFO - Module loaded.
2022-04-20 00:22:35,943 - elsapy.elsentity - INFO - Module loaded.
2022-04-20 00:22:35,943 - elsapy.utils - INFO - Module loaded.
2022-04-20 00:22:35,944 - elsapy.elsprofile - INFO - Module loaded.
2022-04-20 00:22:35,944 - elsapy.elsdoc - INFO - Module loaded.
2022-04-20 00:22:35,945 - elsapy.elssearch - INFO - Module loaded.
2022-04-20 00:22:42,469 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/author/author_id/43461712600
2022-04-20 00:22:43,160 - elsapy.elsentity - INFO - Data loaded for https://api.elsevier.com/content/author/author_id/43461712600
2022-04-20 00:22:44,165 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?query=AU-ID%2843461712600%29
2022-04-20 00:22:45,836 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=25&count=25&query=AU-ID%2843461712600%29
2022-04-20 00:22:48,015 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=50&count=25&query=AU-ID%2843461712600%29
2022-04-20 00:22:49,699 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/search/scopus?start=75&count=25&query=AU-ID%2843461712600%29
2022-04-20 00:22:50,193 - elsapy.utils - INFO - Converting prism:coverDate
2022-04-20 00:22:51,200 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/abstract/scopus_id/85124808238
2022-04-20 00:22:52,039 - elsapy.elsentity - INFO - Data loaded for https://api.elsevier.com/content/abstract/scopus_id/85124808238
2022-04-20 00:22:52,044 - elsapy.elsentity - INFO - Wrote https://api.elsevier.com/content/abstract/scopus_id/85124808238 to file
2022-04-20 00:22:53,052 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/article/doi/10.1109/WEEF/GEDC53299.2021.9657160
2022-04-20 00:22:53,591 - elsapy.elsentity - WARNING - HTTP 404 Error from https://api.elsevier.com/content/article/doi/10.1109/WEEF/GEDC53299.2021.9657160
and using headers {'X-ELS-APIKey': '5993bfc49e0c6e07aa0265dc6578be84', 'User-Agent': 'elsapy-v0.5.0', 'Accept': 'application/json'}:
{"service-error":{"status":{"statusCode":"RESOURCE_NOT_FOUND","statusText":"The resource specified cannot be found."}}}
2022-04-20 00:22:54,597 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/abstract/scopus_id/85121844835
2022-04-20 00:22:54,979 - elsapy.elsentity - INFO - Data loaded for https://api.elsevier.com/content/abstract/scopus_id/85121844835
2022-04-20 00:22:54,983 - elsapy.elsentity - INFO - Wrote https://api.elsevier.com/content/abstract/scopus_id/85121844835 to file
2022-04-20 00:22:55,988 - elsapy.elsclient - INFO - Sending GET request to https://api.elsevier.com/content/abstract/scopus_id/85113748334
2022-04-20 00:22:56,890 - elsapy.elsentity - INFO - Data loaded for https://api.elsevier.com/content/abstract/scopus_id/85113748334
